task_id,condition,rank,record_id,score
TASK-014,C1_free_text,2,SOP-0039,0.19117675714082827
TASK-014,C1_free_text,3,INC-0147,0.17853846817793892
TASK-014,C1_free_text,4,INC-0009,0.16799410010590998
TASK-014,C1_free_text,5,INC-0053,0.1679432635353429
TASK-014,C1_free_text,6,INC-0019,0.1665840841352079
TASK-014,C1_free_text,7,SOP-0005,0.16365918796375162
TASK-014,C1_free_text,8,SOP-0015,0.15654702132023607
TASK-014,C1_free_text,9,INC-0031,0.1546114945999373
TASK-014,C1_free_text,10,INC-0092,0.15386004462421674
TASK-015,C1_free_text,1,INC-0012,0.27478860137334427
TASK-015,C1_free_text,2,INC-0018,0.26153500524782197
TASK-015,C1_free_text,3,INC-0177,0.2574362943625076
TASK-015,C1_free_text,4,INC-0173,0.2543619500074421
TASK-015,C1_free_text,5,INC-0057,0.2226270707281107
TASK-015,C1_free_text,6,INC-0082,0.21816418561212936
TASK-015,C1_free_text,7,INC-0147,0.217821935651208
TASK-015,C1_free_text,8,SOP-0015,0.18969035582274163
TASK-015,C1_free_text,9,INC-0083,0.18199036718342373
TASK-015,C1_free_text,10,INC-0019,0.1680240756393889
TASK-016,C1_free_text,1,INC-0037,0.20940327971276584
TASK-016,C1_free_text,2,INC-0101,0.20636043768411375
TASK-016,C1_free_text,3,INC-0078,0.18654936631902624
TASK-016,C1_free_text,4,SOP-0001,0.18640297073776782
TASK-016,C1_free_text,5,SOP-0030,0.1562698592789955
TASK-016,C1_free_text,6,INC-0124,0.1475064191419342
TASK-016,C1_free_text,7,SOP-0007,0.14350812487547665
TASK-016,C1_free_text,8,SOP-0010,0.1424241258126299
TASK-016,C1_free_text,9,SOP-0047,0.14158031409206723
TASK-016,C1_free_text,10,SOP-0038,0.14142504918504903
TASK-017,C1_free_text,1,INC-0003,0.22428047911048277
TASK-017,C1_free_text,2,INC-0067,0.21652943217273135
TASK-017,C1_free_text,3,VND-0032,0.2092557222009027
TASK-017,C1_free_text,4,INC-0131,0.19667711746960737
TASK-017,C1_free_text,5,VND-0020,0.18972024694854014
TASK-017,C1_free_text,6,VND-0003,0.18971269770989665
TASK-017,C1_free_text,7,VND-0016,0.185166640254046
TASK-017,C1_free_text,8,VND-0004,0.185166640254046
TASK-017,C1_free_text,9,INC-0095,0.15149391600422707
TASK-017,C1_free_text,10,INC-0120,0.1498378544874246
TASK-018,C1_free_text,1,INC-0057,0.23758675298318335
TASK-018,C1_free_text,2,VND-0023,0.22627562218449399
TASK-018,C1_free_text,3,VND-0018,0.22627562218449399
TASK-018,C1_free_text,4,VND-0039,0.20054645150929507
TASK-018,C1_free_text,5,VND-0013,0.18777443707790237
TASK-018,C1_free_text,6,VND-0022,0.18665825736859826
TASK-018,C1_free_text,7,VND-0040,0.18665825736859826
TASK-018,C1_free_text,8,INC-0010,0.18279722604994247
TASK-018,C1_free_text,9,INC-0121,0.1770780392672547
TASK-018,C1_free_text,10,INC-0013,0.16763321623809935
TASK-019,C1_free_text,1,SOP-0048,0.17214046172538322
TASK-019,C1_free_text,2,SOP-0002,0.16997529144379775
TASK-019,C1_free_text,3,SOP-0049,0.16227587757962347
TASK-019,C1_free_text,4,SOP-0029,0.1621777087589886
TASK-019,C1_free_text,5,SOP-0006,0.16182027329996956
TASK-019,C1_free_text,6,INC-0131,0.16122482938261842
TASK-019,C1_free_text,7,SOP-0042,0.15885195534119445
TASK-019,C1_free_text,8,INC-0164,0.14735595998505568
TASK-019,C1_free_text,9,INC-0078,0.14681155189357464
TASK-019,C1_free_text,10,INC-0014,0.13973586862351176
TASK-020,C1_free_text,1,INC-0097,0.20146987672062594
TASK-020,C1_free_text,2,INC-0034,0.19034471102324874
TASK-020,C1_free_text,3,SOP-0006,0.1746784088441926
TASK-020,C1_free_text,4,INC-0025,0.16363584180883944
TASK-020,C1_free_text,5,INC-0003,0.16235059559040643
TASK-020,C1_free_text,6,INC-0067,0.15663178886122622
TASK-020,C1_free_text,7,INC-0116,0.15157231487659414
TASK-020,C1_free_text,8,INC-0153,0.15088521201904515
TASK-020,C1_free_text,9,INC-0150,0.14615906353876107
TASK-020,C1_free_text,10,INC-0141,0.14528254169271565
TASK-021,C1_free_text,1,INC-0142,0.24463325749194928
TASK-021,C1_free_text,2,INC-0052,0.21009977095371454
TASK-021,C1_free_text,3,SOP-0001,0.18582452017326148
TASK-021,C1_free_text,4,INC-0178,0.15910347087949042
TASK-021,C1_free_text,5,INC-0131,0.1589120404836702
TASK-021,C1_free_text,6,INC-0168,0.15792781925968966
TASK-021,C1_free_text,7,VND-0032,0.15763450704673782
TASK-021,C1_free_text,8,INC-0078,0.15465479835516227
TASK-021,C1_free_text,9,INC-0180,0.1516028198743379
TASK-021,C1_free_text,10,INC-0002,0.1512351433605114
TASK-022,C1_free_text,1,INC-0054,0.3487997305426254
TASK-022,C1_free_text,2,INC-0118,0.29046295082892065
TASK-022,C1_free_text,3,INC-0131,0.28877330736420054
TASK-022,C1_free_text,4,INC-0106,0.22831879810086758
TASK-022,C1_free_text,5,INC-0096,0.22428986545541485
TASK-022,C1_free_text,6,INC-0135,0.21915515530447574
TASK-022,C1_free_text,7,INC-0169,0.21776917072372384
TASK-022,C1_free_text,8,INC-0160,0.21639917194407424
TASK-022,C1_free_text,9,INC-0048,0.21401102184096113
TASK-022,C1_free_text,10,INC-0003,0.21129939918737833
TASK-023,C1_free_text,1,SOP-0005,0.2636011149384908
TASK-023,C1_free_text,2,INC-0009,0.258050197042652
TASK-023,C1_free_text,3,INC-0137,0.23733608803448797
TASK-023,C1_free_text,4,LL-0008,0.22659685598152976
TASK-023,C1_free_text,5,INC-0073,0.20769463175108951
TASK-023,C1_free_text,6,INC-0096,0.20467180329548668
TASK-023,C1_free_text,7,INC-0124,0.19866756528388324
TASK-023,C1_free_text,8,INC-0153,0.19207822590569218
TASK-023,C1_free_text,9,SOP-0039,0.18244661534348686
TASK-023,C1_free_text,10,SOP-0015,0.1818738694587432
TASK-024,C1_free_text,1,INC-0110,0.2906241767362376
TASK-024,C1_free_text,2,INC-0006,0.2904936164638395
TASK-024,C1_free_text,3,INC-0001,0.2822314999577892
TASK-024,C1_free_text,4,INC-0174,0.2546569388827825
TASK-024,C1_free_text,5,INC-0011,0.2341138280724865
TASK-024,C1_free_text,6,INC-0139,0.19793616160674116
TASK-024,C1_free_text,7,INC-0075,0.19206118910039943
TASK-024,C1_free_text,8,INC-0004,0.18757394763665394
TASK-024,C1_free_text,9,INC-0108,0.18394853098607758
TASK-024,C1_free_text,10,INC-0099,0.17998014381969538
TASK-025,C1_free_text,1,INC-0082,0.26855432120693
TASK-025,C1_free_text,2,INC-0178,0.20728988007596633
TASK-025,C1_free_text,3,VND-0023,0.20392135353206187
TASK-025,C1_free_text,4,VND-0018,0.20392135353206187
TASK-025,C1_free_text,5,SOP-0032,0.2032625968637649
TASK-025,C1_free_text,6,INC-0018,0.19439801980284369
TASK-025,C1_free_text,7,INC-0176,0.1823481089967358
TASK-025,C1_free_text,8,INC-0016,0.17935437010595257
TASK-025,C1_free_text,9,INC-0146,0.17694347331182905
TASK-025,C1_free_text,10,VND-0039,0.17669969229818983
TASK-026,C1_free_text,1,INC-0124,0.26444156501077287
TASK-026,C1_free_text,2,INC-0096,0.24523467786202408
TASK-026,C1_free_text,3,SOP-0010,0.23727276073769876
TASK-026,C1_free_text,4,SOP-0007,0.2171147362700629
TASK-026,C1_free_text,5,SOP-0001,0.2053416338110283
TASK-026,C1_free_text,6,INC-0152,0.2032258903556601
TASK-026,C1_free_text,7,SOP-0031,0.20163522505852072
TASK-026,C1_free_text,8,INC-0024,0.2011279673635714
TASK-026,C1_free_text,9,INC-0101,0.19101045708251563
TASK-026,C1_free_text,10,INC-0153,0.1869532569938106
TASK-027,C1_free_text,1,INC-0159,0.24915273327411547
TASK-027,C1_free_text,2,SOP-0014,0.2359986788650531
TASK-027,C1_free_text,3,INC-0095,0.22300026963136602
TASK-027,C1_free_text,4,INC-0039,0.22242606414374233
TASK-027,C1_free_text,5,INC-0031,0.2110122573373622
TASK-027,C1_free_text,6,INC-0167,0.2030434939430291
TASK-027,C1_free_text,7,LL-0013,0.1961382112526917
TASK-027,C1_free_text,8,LL-0001,0.1949775847184093
TASK-027,C1_free_text,9,INC-0052,0.1914608055132548
TASK-027,C1_free_text,10,INC-0103,0.18574107467842602
TASK-028,C1_free_text,1,INC-0006,0.338387383306185
TASK-028,C1_free_text,2,INC-0134,0.2970868686163196
TASK-028,C1_free_text,3,INC-0139,0.2673983486884609
TASK-028,C1_free_text,4,INC-0001,0.24875237890192403
TASK-028,C1_free_text,5,INC-0011,0.24262485902167283
TASK-028,C1_free_text,6,INC-0110,0.24184366510550362
TASK-028,C1_free_text,7,INC-0075,0.24097312537731524
TASK-028,C1_free_text,8,INC-0004,0.24059637467062842
TASK-028,C1_free_text,9,INC-0148,0.22648073719183331
TASK-028,C1_free_text,10,INC-0108,0.2253718043240957
TASK-029,C1_free_text,1,VND-0019,0.19409940639100454
TASK-029,C1_free_text,2,VND-0017,0.19137066228853938
TASK-029,C1_free_text,3,VND-0012,0.18962031008548175
TASK-029,C1_free_text,4,VND-0029,0.18533446615487914
TASK-029,C1_free_text,5,SOP-0019,0.16381906003226482
TASK-029,C1_free_text,6,INC-0139,0.1589278350605208
TASK-029,C1_free_text,7,INC-0075,0.15672902954741746
TASK-029,C1_free_text,8,INC-0135,0.15628075182844248
TASK-029,C1_free_text,9,INC-0011,0.15364132447527779
TASK-029,C1_free_text,10,INC-0131,0.1392328156364876
TASK-030,C1_free_text,1,INC-0013,0.24363709795925903
TASK-030,C1_free_text,2,INC-0077,0.23298272381526652
TASK-030,C1_free_text,3,VND-0019,0.21333295855052084
TASK-030,C1_free_text,4,SOP-0042,0.1824550441272188
TASK-030,C1_free_text,5,INC-0039,0.18234877209462377
TASK-030,C1_free_text,6,INC-0179,0.17858101119000164
TASK-030,C1_free_text,7,INC-0172,0.17315944778115533
TASK-030,C1_free_text,8,INC-0101,0.1687216466864243
TASK-030,C1_free_text,9,VND-0017,0.16856742582871248
TASK-030,C1_free_text,10,VND-0012,0.1670256410972672
TASK-031,C1_free_text,1,INC-0058,0.26258015148877656
TASK-031,C1_free_text,2,INC-0117,0.22835825090722084
TASK-031,C1_free_text,3,SOP-0043,0.20821054055607965
TASK-031,C1_free_text,4,INC-0179,0.19509198018254154
TASK-031,C1_free_text,5,LL-0021,0.17905291764788214
TASK-031,C1_free_text,6,INC-0115,0.17616710535798227
TASK-031,C1_free_text,7,INC-0118,0.1741661898022973
TASK-031,C1_free_text,8,INC-0041,0.17258930395097752
TASK-031,C1_free_text,9,INC-0020,0.16963738425962796
TASK-031,C1_free_text,10,INC-0048,0.1694328239953015
TASK-032,C1_free_text,1,INC-0137,0.22082909952640503
TASK-032,C1_free_text,2,INC-0072,0.21420479104151943
TASK-032,C1_free_text,3,INC-0165,0.1844291520955782
TASK-032,C1_free_text,4,SOP-0007,0.17268222033406352
TASK-032,C1_free_text,5,INC-0101,0.17236145290525826
TASK-032,C1_free_text,6,INC-0060,0.16761668830313403
TASK-032,C1_free_text,7,INC-0051,0.16642396984186042
TASK-032,C1_free_text,8,INC-0179,0.1641203565965107
TASK-032,C1_free_text,9,INC-0009,0.1628497084531071
TASK-032,C1_free_text,10,INC-0104,0.15292199891747263
TASK-033,C1_free_text,1,INC-0032,0.27593938574652505
TASK-033,C1_free_text,2,INC-0160,0.21449319186179253
TASK-033,C1_free_text,3,INC-0094,0.1625605220813484
TASK-033,C1_free_text,4,INC-0096,0.14756868271512355
TASK-033,C1_free_text,5,INC-0158,0.146569624607445
TASK-033,C1_free_text,6,INC-0175,0.13977126636475495
TASK-033,C1_free_text,7,INC-0003,0.13853073661072327
TASK-033,C1_free_text,8,INC-0060,0.1360182009378097
TASK-033,C1_free_text,9,INC-0131,0.13169221125256494
TASK-033,C1_free_text,10,INC-0088,0.12798931019149504
TASK-034,C1_free_text,1,INC-0157,0.35719512776553747
TASK-034,C1_free_text,2,INC-0029,0.2840898896948018
TASK-034,C1_free_text,3,INC-0014,0.25369331884490526
TASK-034,C1_free_text,4,INC-0036,0.24522371017618094
TASK-034,C1_free_text,5,INC-0111,0.23963399228737867
TASK-034,C1_free_text,6,INC-0131,0.23916147407495675
TASK-034,C1_free_text,7,INC-0047,0.21616051620936727
TASK-034,C1_free_text,8,LL-0019,0.20793799340898897
TASK-034,C1_free_text,9,INC-0084,0.20564250622205488
TASK-034,C1_free_text,10,INC-0093,0.20255634555629037
TASK-035,C1_free_text,1,INC-0114,0.2749430279088022
TASK-035,C1_free_text,2,INC-0050,0.22506779158740056
TASK-035,C1_free_text,3,VND-0004,0.21543672903889155
TASK-035,C1_free_text,4,VND-0016,0.21543672903889155
TASK-035,C1_free_text,5,INC-0066,0.1805454799950422
TASK-035,C1_free_text,6,INC-0178,0.1778924190648305
TASK-035,C1_free_text,7,VND-0020,0.17455183804850208
TASK-035,C1_free_text,8,VND-0003,0.174544892382437
TASK-035,C1_free_text,9,VND-0032,0.16547532766571538
TASK-035,C1_free_text,10,SOP-0033,0.1647072107541322
TASK-036,C1_free_text,1,INC-0153,0.2067832906748888
TASK-036,C1_free_text,2,INC-0124,0.20269706688230577
TASK-036,C1_free_text,3,INC-0094,0.19698917433095836
TASK-036,C1_free_text,4,INC-0030,0.19083834662123403
TASK-036,C1_free_text,5,INC-0152,0.15865006238815252
TASK-036,C1_free_text,6,INC-0024,0.15701230052130613
TASK-036,C1_free_text,7,INC-0096,0.15633152024681204
TASK-036,C1_free_text,8,INC-0053,0.13641809226227278
TASK-036,C1_free_text,9,INC-0025,0.13612513411397809
TASK-036,C1_free_text,10,INC-0176,0.13360827811122927
TASK-037,C1_free_text,1,INC-0103,0.1965841163004222
TASK-037,C1_free_text,2,INC-0053,0.1783643825924448
TASK-037,C1_free_text,3,INC-0009,0.15795109992888082
TASK-037,C1_free_text,4,INC-0025,0.15248659970788175
TASK-037,C1_free_text,5,INC-0079,0.1504962709013659
TASK-037,C1_free_text,6,SOP-0005,0.1494257819158617
TASK-037,C1_free_text,7,INC-0092,0.14552736257038668
TASK-037,C1_free_text,8,INC-0117,0.14524125350313327
TASK-037,C1_free_text,9,INC-0031,0.14419980346262773
TASK-037,C1_free_text,10,SOP-0039,0.14390040730446274
TASK-038,C1_free_text,1,VND-0019,0.19718528955396594
TASK-038,C1_free_text,2,INC-0065,0.17971451711162853
TASK-038,C1_free_text,3,SOP-0008,0.1752356296319669
TASK-038,C1_free_text,4,INC-0176,0.17287485097328517
TASK-038,C1_free_text,5,INC-0129,0.1668631753759003
TASK-038,C1_free_text,6,INC-0001,0.16569891176446677
TASK-038,C1_free_text,7,VND-0017,0.1558081643701097
TASK-038,C1_free_text,8,VND-0012,0.15438308091950012
TASK-038,C1_free_text,9,VND-0029,0.1508936773316234
TASK-038,C1_free_text,10,INC-0174,0.14805822543567712
TASK-039,C1_free_text,1,INC-0026,0.24434302855686937
TASK-039,C1_free_text,2,INC-0154,0.15801135625564613
TASK-039,C1_free_text,3,INC-0168,0.13590046911713738
TASK-039,C1_free_text,4,INC-0149,0.1302196178643067
TASK-039,C1_free_text,5,SOP-0010,0.1301660674939339
TASK-039,C1_free_text,6,SOP-0047,0.12939488036012323
TASK-039,C1_free_text,7,SOP-0038,0.12925297868264368
TASK-039,C1_free_text,8,INC-0112,0.12531076370014854
TASK-039,C1_free_text,9,INC-0104,0.12521848159802895
TASK-039,C1_free_text,10,SOP-0024,0.1235707260917806
TASK-040,C1_free_text,1,INC-0010,0.3315054734549845
TASK-040,C1_free_text,2,INC-0074,0.32862207495613577
TASK-040,C1_free_text,3,INC-0103,0.2507859192295108
TASK-040,C1_free_text,4,INC-0007,0.24803696265155092
TASK-040,C1_free_text,5,INC-0015,0.23169742043938898
TASK-040,C1_free_text,6,INC-0071,0.23153641716233536
TASK-040,C1_free_text,7,INC-0167,0.23025594499632066
TASK-040,C1_free_text,8,INC-0165,0.22665358608407804
TASK-040,C1_free_text,9,INC-0143,0.22583793134915575
TASK-040,C1_free_text,10,INC-0141,0.2202207335415322
